"  User:  Javier Ressogola    Last Refresh:  Saturday, November 8, 2025, 0:00:00",,,,,,,
OrderID,CustomerID,CustomerName,ProductID,Quantity,OrderDate,RequestedDeliveryDate,Comments
ORD1100292,CUST3526,Customer_195,PROD828,5,06/11/2025,2025/12/26,Pay in 90 days
ORD1100293,CUST8286,Customer_185,PROD879,9,01/11/2025,2025/11/18,Gift packaging requested
ORD1100294,CUST7685,Customer_53,PROD126,3,2025-11-03,2026/01/13,Hold until payment confirmed
ORD1100295,CUST1202,Customer_150,PROD523,13,2025-11-07,2025/11/18,
ORD1100296,CUST4977,Customer_293,PROD633,6,06/11/2025,12-25-2025,Urgent delivery required
ORD1100297,CUST2036,Customer_86,PROD545,9,04/11/2025,2025/12/13,Pay in 90 days
ORD1100298,CUST9123,Customer_305,PROD731,7,2025-11-04,11-18-2025,Pay in 90 days
ORD1100299,CUST7224,Customer_412,PROD982,11,2025-11-04,12-17-2025,Contact customer before shipping
ORD1100300,CUST6253,Customer_309,PROD811,7,2025-11-04,12-15-2025,Gift packaging requested
ORD1100301,CUST9044,Customer_496,PROD689,8,03/11/2025,2025/12/22,Gift packaging requested
ORD1100302,CUST4273,Customer_304,PROD658,6,06/11/2025,2026/01/16,Contact customer before shipping
ORD1100303,CUST8183,Customer_409,PROD398,3,2025-11-07,12-30-2025,Inform customer once order is sent
ORD1100304,CUST3525,Customer_367,PROD533,13,01/11/2025,12-29-2025,
ORD1100305,CUST9300,Customer_473,PROD990,14,05/11/2025,2025/11/10,
ORD1100306,CUST9796,Customer_305,PROD753,3,01/11/2025,2025/12/03,Urgent delivery required
ORD1100307,CUST7547,Customer_496,PROD870,11,07/11/2025,2026/01/02,Pay in 90 days
ORD1100308,CUST9499,Customer_286,PROD694,19,2025-11-02,2025/12/30,Gift packaging requested
ORD1100309,CUST9199,Customer_78,PROD453,1,04/11/2025,2025/11/18,Pay in 90 days
ORD1100310,CUST3321,Customer_179,PROD419,11,04/11/2025,12-01-2025,Urgent delivery required
ORD1100311,CUST8412,Customer_164,PROD168,10,2025-11-01,2025/11/16,Urgent delivery required
ORD1100312,CUST3692,Customer_477,PROD858,8,2025-11-05,2025/11/28,Urgent delivery required
ORD1100313,CUST4798,Customer_409,PROD514,6,02/11/2025,2026/01/23,Gift packaging requested
ORD1100314,CUST4232,Customer_231,PROD706,14,04/11/2025,2025/11/05,
ORD1100315,CUST2025,Customer_296,PROD204,18,02/11/2025,2025/12/19,Gift packaging requested
ORD1100316,CUST9019,Customer_271,PROD754,11,05/11/2025,12-25-2025,Hold until payment confirmed
ORD1100317,CUST8501,Customer_317,PROD276,10,05/11/2025,01-20-2026,Inform customer once order is sent
ORD1100318,CUST2916,Customer_94,PROD482,5,2025-11-05,12-25-2025,Inform customer once order is sent
ORD1100319,CUST8973,Customer_326,PROD650,6,05/11/2025,2025/11/27,Inform customer once order is sent
ORD1100320,CUST1878,Customer_444,PROD467,1,2025-11-04,2025/11/22,Gift packaging requested
ORD1100321,CUST9109,Customer_210,PROD801,16,2025-11-04,2025/12/31,Pay in 90 days
ORD1100322,CUST4613,Customer_150,PROD133,9,2025-11-02,2026/01/10,Gift packaging requested
ORD1100323,CUST9115,Customer_282,PROD623,4,2025-11-05,11-20-2025,Hold until payment confirmed
ORD1100324,CUST1681,Customer_390,PROD836,15,05/11/2025,2025/12/03,
ORD1100325,CUST5055,Customer_153,PROD995,2,04/11/2025,2025/12/08,Pay in 90 days
ORD1100326,CUST4882,Customer_108,PROD930,19,2025-11-06,12-21-2025,
ORD1100327,CUST3281,Customer_402,PROD311,7,07/11/2025,2025/11/15,Hold until payment confirmed
ORD1100328,CUST6302,Customer_361,PROD399,10,2025-11-05,2025/12/10,
ORD1100329,CUST2560,Customer_70,PROD868,14,01/11/2025,2025/12/07,
ORD1100330,CUST5090,Customer_75,PROD828,11,2025-11-07,12-09-2025,
ORD1100331,CUST5402,Customer_322,PROD524,13,04/11/2025,2025/11/14,Pay in 90 days
ORD1100332,CUST7046,Customer_233,PROD599,11,2025-11-05,11-06-2025,
ORD1100333,CUST8511,Customer_326,PROD780,12,07/11/2025,2025/11/16,
ORD1100334,CUST4470,Customer_254,PROD374,11,07/11/2025,2025/12/14,Hold until payment confirmed
ORD1100335,CUST6631,Customer_458,PROD798,2,01/11/2025,2025/11/14,Gift packaging requested
ORD1100336,CUST3588,Customer_226,PROD567,1,2025-11-04,2025/11/30,
ORD1100337,CUST5945,Customer_82,PROD995,9,01/11/2025,2026/01/24,Pay in 90 days
ORD1100338,CUST3711,Customer_27,PROD505,10,06/11/2025,02-04-2026,
ORD1100339,CUST2559,Customer_1,PROD318,16,2025-11-01,11-18-2025,Hold until payment confirmed
ORD1100340,CUST6629,Customer_419,PROD223,14,06/11/2025,2025/11/23,Inform customer once order is sent
ORD1100341,CUST2678,Customer_53,PROD420,12,2025-11-03,2025/11/21,Inform customer once order is sent
ORD1100342,CUST2120,Customer_272,PROD676,1,2025-11-05,2026/01/28,Urgent delivery required
ORD1100343,CUST3480,Customer_471,PROD521,20,06/11/2025,01-02-2026,
ORD1100344,CUST3017,Customer_302,PROD847,13,03/11/2025,2025/12/28,Inform customer once order is sent
ORD1100345,CUST5065,Customer_284,PROD715,20,06/11/2025,2026/01/23,Contact customer before shipping
ORD1100346,CUST5942,Customer_106,PROD630,20,05/11/2025,11-30-2025,
ORD1100347,CUST4921,Customer_254,PROD495,4,2025-11-02,2026/01/05,Pay in 90 days
ORD1100348,CUST6916,Customer_479,PROD424,5,2025-11-04,2026/01/16,Hold until payment confirmed
ORD1100349,CUST2195,Customer_9,PROD701,3,2025-11-01,12-05-2025,Pay in 90 days
ORD1100350,CUST5693,Customer_322,PROD829,17,07/11/2025,2025/12/31,Gift packaging requested
ORD1100351,CUST3501,Customer_143,PROD185,10,2025-11-01,01-06-2026,
ORD1100352,CUST6353,Customer_201,PROD700,3,03/11/2025,02-01-2026,Inform customer once order is sent
ORD1100353,CUST8118,Customer_60,PROD564,20,2025-11-05,11-13-2025,Contact customer before shipping
ORD1100354,CUST1207,Customer_363,PROD240,1,2025-11-02,2026/01/05,
ORD1100355,CUST5247,Customer_86,PROD480,5,06/11/2025,2025/12/11,
ORD1100356,CUST6488,Customer_414,PROD539,9,2025-11-05,11-14-2025,Hold until payment confirmed
ORD1100357,CUST9368,Customer_185,PROD156,16,07/11/2025,01-19-2026,Inform customer once order is sent
ORD1100358,CUST2889,Customer_117,PROD858,17,01/11/2025,11-07-2025,
ORD1100359,CUST6963,Customer_197,PROD253,6,2025-11-07,11-12-2025,Contact customer before shipping
ORD1100360,CUST6272,Customer_128,PROD526,11,2025-11-03,2025/11/13,Pay in 90 days
ORD1100361,CUST3938,Customer_115,PROD923,17,2025-11-01,2025/12/23,Gift packaging requested
ORD1100362,CUST6090,Customer_168,PROD188,18,2025-11-04,11-06-2025,Urgent delivery required
ORD1100363,CUST4974,Customer_238,PROD477,19,2025-11-04,2025/11/30,
ORD1100364,CUST3466,Customer_4,PROD519,1,2025-11-02,2026/01/11,Contact customer before shipping
ORD1100365,CUST1023,Customer_389,PROD773,13,2025-11-07,12-17-2025,Hold until payment confirmed
ORD1100366,CUST1981,Customer_498,PROD245,9,2025-11-01,2025/11/07,
ORD1100367,CUST7102,Customer_235,PROD865,3,2025-11-05,11-18-2025,Contact customer before shipping
ORD1100368,CUST2020,Customer_223,PROD778,5,2025-11-02,12-10-2025,Urgent delivery required
ORD1100369,CUST6345,Customer_163,PROD563,9,02/11/2025,2025/11/12,
ORD1100370,CUST2785,Customer_80,PROD208,6,2025-11-04,2026/01/03,Pay in 90 days
ORD1100371,CUST4401,Customer_232,PROD415,15,03/11/2025,2025/11/19,Contact customer before shipping
ORD1100372,CUST1660,Customer_111,PROD955,11,2025-11-02,11-14-2025,
ORD1100373,CUST1802,Customer_347,PROD406,9,2025-11-07,2025/11/30,Gift packaging requested
ORD1100374,CUST5093,Customer_49,PROD573,4,2025-11-07,2025/11/25,Pay in 90 days
ORD1100375,CUST3141,Customer_102,PROD943,13,03/11/2025,2026/01/30,Contact customer before shipping
ORD1100376,CUST2228,Customer_12,PROD166,7,06/11/2025,2026/01/02,
ORD1100377,CUST6432,Customer_63,PROD143,15,01/11/2025,2025/11/23,
ORD1100378,CUST9128,Customer_16,PROD491,14,02/11/2025,12-18-2025,Inform customer once order is sent
ORD1100379,CUST3435,Customer_18,PROD728,20,05/11/2025,2025/12/07,Gift packaging requested
ORD1100380,CUST1999,Customer_45,PROD386,13,02/11/2025,2025/12/26,Hold until payment confirmed
ORD1100381,CUST9907,Customer_407,PROD119,13,07/11/2025,2025/12/23,Gift packaging requested
ORD1100382,CUST6269,Customer_199,PROD376,6,2025-11-01,2025/12/12,Pay in 90 days
ORD1100383,CUST1959,Customer_415,PROD583,17,2025-11-03,01-17-2026,
ORD1100384,CUST4951,Customer_137,PROD646,2,07/11/2025,2025/12/06,Gift packaging requested
ORD1100385,CUST3846,Customer_91,PROD342,19,03/11/2025,2026/02/01,Hold until payment confirmed
ORD1100386,CUST3328,Customer_289,PROD292,16,05/11/2025,12-15-2025,Pay in 90 days
ORD1100387,CUST4584,Customer_11,PROD639,16,01/11/2025,12-14-2025,
ORD1100388,CUST3907,Customer_471,PROD921,11,2025-11-01,2025/11/04,Contact customer before shipping
ORD1100389,CUST9622,Customer_441,PROD473,3,03/11/2025,01-27-2026,Pay in 90 days
ORD1100390,CUST3580,Customer_375,PROD547,16,2025-11-06,2025/12/17,Hold until payment confirmed
ORD1100391,CUST6846,Customer_115,PROD781,19,2025-11-07,11-30-2025,Contact customer before shipping
ORD1100392,CUST1029,Customer_486,PROD818,19,04/11/2025,2026/01/16,Hold until payment confirmed
ORD1100393,CUST4619,Customer_328,PROD679,4,04/11/2025,2025/11/23,Pay in 90 days
ORD1100394,CUST3750,Customer_326,PROD190,11,2025-11-04,11-06-2025,Inform customer once order is sent
ORD1100395,CUST2770,Customer_369,PROD101,2,2025-11-04,2025/12/31,
ORD1100396,CUST9078,Customer_452,PROD487,12,2025-11-05,2025/12/24,Gift packaging requested
ORD1100397,CUST4695,Customer_84,PROD562,3,07/11/2025,11-12-2025,Urgent delivery required
ORD1100398,CUST6600,Customer_88,PROD484,6,06/11/2025,2025/11/16,Pay in 90 days
ORD1100399,CUST8909,Customer_361,PROD131,14,06/11/2025,11-28-2025,Gift packaging requested
ORD1100400,CUST4367,Customer_499,PROD294,14,2025-11-06,01-16-2026,
ORD1100401,CUST5612,Customer_153,PROD343,4,01/11/2025,12-22-2025,Gift packaging requested
ORD1100402,CUST8005,Customer_45,PROD401,20,04/11/2025,11-30-2025,Inform customer once order is sent
ORD1100403,CUST2342,Customer_243,PROD964,4,03/11/2025,2025/12/24,Contact customer before shipping
ORD1100404,CUST7349,Customer_95,PROD479,13,03/11/2025,11-27-2025,Urgent delivery required
ORD1100405,CUST5400,Customer_289,PROD163,5,2025-11-07,2026/02/05,Pay in 90 days
ORD1100406,CUST7782,Customer_498,PROD874,19,2025-11-02,01-12-2026,Gift packaging requested
ORD1100407,CUST9773,Customer_352,PROD987,16,05/11/2025,2025/12/06,Pay in 90 days
ORD1100408,CUST1568,Customer_258,PROD684,17,07/11/2025,2026/01/20,Hold until payment confirmed
ORD1100409,CUST8357,Customer_89,PROD271,7,07/11/2025,2025/12/02,Gift packaging requested
ORD1100410,CUST4308,Customer_422,PROD742,5,2025-11-07,01-23-2026,Contact customer before shipping
ORD1100411,CUST7358,Customer_285,PROD506,18,2025-11-03,2025/12/09,Pay in 90 days
ORD1100412,CUST9561,Customer_401,PROD529,4,2025-11-04,2025/11/24,Hold until payment confirmed
ORD1100413,CUST2641,Customer_474,PROD208,19,2025-11-07,2025/11/20,
ORD1100414,CUST7732,Customer_136,PROD492,16,05/11/2025,01-22-2026,Inform customer once order is sent
ORD1100415,CUST7581,Customer_20,PROD505,11,2025-11-06,2025/12/07,Gift packaging requested
ORD1100416,CUST1331,Customer_173,PROD937,10,2025-11-03,2025/12/09,
ORD1100417,CUST4734,Customer_69,PROD407,15,2025-11-07,12-19-2025,Gift packaging requested
ORD1100418,CUST8237,Customer_109,PROD943,14,2025-11-06,2026/01/08,
ORD1100419,CUST9442,Customer_406,PROD262,3,2025-11-03,01-07-2026,Hold until payment confirmed
ORD1100420,CUST4158,Customer_449,PROD952,7,07/11/2025,11-15-2025,Gift packaging requested
ORD1100421,CUST4262,Customer_141,PROD477,15,2025-11-05,12-26-2025,Pay in 90 days
ORD1100422,CUST9008,Customer_305,PROD556,6,07/11/2025,2026/01/07,Urgent delivery required
ORD1100423,CUST5237,Customer_384,PROD950,3,2025-11-03,2025/11/07,Inform customer once order is sent
ORD1100424,CUST4511,Customer_439,PROD326,8,2025-11-06,2025/12/03,Gift packaging requested
ORD1100425,CUST1145,Customer_243,PROD235,6,2025-11-05,11-07-2025,Hold until payment confirmed
ORD1100426,CUST5511,Customer_217,PROD485,12,2025-11-04,2025/12/07,Urgent delivery required
ORD1100427,CUST7506,Customer_300,PROD204,1,2025-11-05,2026/01/29,
ORD1100428,CUST5631,Customer_153,PROD800,4,2025-11-04,2025/11/13,Urgent delivery required
ORD1100429,CUST5278,Customer_336,PROD828,10,2025-11-02,2025/11/22,Inform customer once order is sent
ORD1100430,CUST7620,Customer_339,PROD427,5,06/11/2025,11-10-2025,Urgent delivery required
ORD1100431,CUST7361,Customer_378,PROD136,19,06/11/2025,2026/01/19,
ORD1100432,CUST9759,Customer_327,PROD903,16,2025-11-06,2025/12/22,Inform customer once order is sent
ORD1100433,CUST3967,Customer_151,PROD199,16,2025-11-02,2025/12/06,
ORD1100434,CUST6499,Customer_336,PROD191,8,03/11/2025,2025/12/02,
ORD1100435,CUST6428,Customer_191,PROD366,19,03/11/2025,2026/01/02,
ORD1100436,CUST2166,Customer_242,PROD299,17,01/11/2025,2026/01/28,Urgent delivery required
ORD1100437,CUST3470,Customer_71,PROD305,11,2025-11-04,01-16-2026,
ORD1100438,CUST3954,Customer_399,PROD182,16,03/11/2025,01-23-2026,
ORD1100439,CUST8406,Customer_141,PROD314,6,05/11/2025,11-26-2025,Pay in 90 days
ORD1100440,CUST8035,Customer_207,PROD539,16,2025-11-04,2025/11/05,Inform customer once order is sent
ORD1100441,CUST6279,Customer_388,PROD953,17,2025-11-02,11-05-2025,Contact customer before shipping
ORD1100442,CUST6641,Customer_160,PROD232,4,04/11/2025,01-08-2026,Inform customer once order is sent
ORD1100443,CUST5764,Customer_234,PROD845,17,2025-11-05,01-12-2026,Contact customer before shipping
ORD1100444,CUST9031,Customer_184,PROD868,7,2025-11-02,12-24-2025,Inform customer once order is sent
ORD1100445,CUST1359,Customer_302,PROD616,6,2025-11-01,12-18-2025,
ORD1100446,CUST5190,Customer_395,PROD647,20,2025-11-01,2026/01/17,
ORD1100447,CUST1323,Customer_25,PROD806,4,04/11/2025,2025/12/31,Hold until payment confirmed
ORD1100448,CUST4366,Customer_356,PROD802,1,2025-11-03,2025/12/27,Contact customer before shipping
ORD1100449,CUST3247,Customer_215,PROD950,4,2025-11-05,01-24-2026,Pay in 90 days
ORD1100450,CUST4272,Customer_399,PROD369,17,02/11/2025,12-18-2025,
ORD1100451,CUST9132,Customer_467,PROD312,16,03/11/2025,12-04-2025,Contact customer before shipping
ORD1100452,CUST9095,Customer_77,PROD192,17,2025-11-01,11-14-2025,
ORD1100453,CUST5850,Customer_136,PROD575,2,2025-11-01,11-24-2025,
ORD1100454,CUST6123,Customer_219,PROD856,4,2025-11-01,11-07-2025,Inform customer once order is sent
ORD1100455,CUST6857,Customer_458,PROD548,20,03/11/2025,11-15-2025,Urgent delivery required
ORD1100456,CUST8479,Customer_140,PROD955,13,2025-11-06,2026/01/07,
ORD1100457,CUST2852,Customer_68,PROD812,2,07/11/2025,2025/11/28,Hold until payment confirmed
ORD1100458,CUST8178,Customer_93,PROD725,13,2025-11-07,2025/12/23,Contact customer before shipping
ORD1100459,CUST3140,Customer_248,PROD599,4,2025-11-04,12-31-2025,Urgent delivery required
ORD1100460,CUST9598,Customer_393,PROD861,19,2025-11-06,2026/01/18,Contact customer before shipping
ORD1100461,CUST2560,Customer_222,PROD777,8,04/11/2025,2025/12/19,Contact customer before shipping
ORD1100462,CUST1894,Customer_6,PROD758,6,2025-11-05,01-05-2026,
ORD1100463,CUST9055,Customer_165,PROD346,11,2025-11-03,11-10-2025,Hold until payment confirmed
ORD1100464,CUST4850,Customer_41,PROD570,15,07/11/2025,01-20-2026,Gift packaging requested
ORD1100465,CUST9148,Customer_382,PROD769,1,2025-11-01,2025/12/23,Hold until payment confirmed
ORD1100466,CUST5990,Customer_456,PROD620,18,02/11/2025,01-25-2026,Urgent delivery required
ORD1100467,CUST4652,Customer_433,PROD565,11,2025-11-05,2026/01/24,Contact customer before shipping
ORD1100468,CUST2868,Customer_50,PROD877,8,2025-11-01,12-15-2025,Contact customer before shipping
ORD1100469,CUST9552,Customer_192,PROD818,4,2025-11-01,11-23-2025,Contact customer before shipping
ORD1100470,CUST5166,Customer_313,PROD300,7,2025-11-01,12-22-2025,Inform customer once order is sent
ORD1100471,CUST7790,Customer_24,PROD748,19,2025-11-01,12-29-2025,Hold until payment confirmed
ORD1100472,CUST9172,Customer_3,PROD643,2,05/11/2025,2025/12/31,
ORD1100473,CUST3903,Customer_355,PROD692,6,2025-11-06,2025/11/23,Contact customer before shipping
ORD1100474,CUST9259,Customer_452,PROD493,14,05/11/2025,2026/02/02,
ORD1100475,CUST5819,Customer_232,PROD924,5,2025-11-02,2025/12/25,Contact customer before shipping
ORD1100476,CUST9975,Customer_441,PROD421,18,2025-11-06,2025/12/04,Hold until payment confirmed
ORD1100477,CUST3173,Customer_364,PROD765,6,2025-11-05,2026/01/14,Urgent delivery required
ORD1100478,CUST8870,Customer_299,PROD684,14,2025-11-06,2026/01/14,Gift packaging requested
ORD1100479,CUST1414,Customer_196,PROD248,2,2025-11-06,2025/11/14,Inform customer once order is sent
ORD1100480,CUST3399,Customer_430,PROD163,10,02/11/2025,2026/01/11,Gift packaging requested
ORD1100481,CUST4675,Customer_381,PROD762,18,04/11/2025,2025/12/05,Contact customer before shipping
ORD1100482,CUST7251,Customer_199,PROD526,11,05/11/2025,2025/11/12,Urgent delivery required
ORD1100483,CUST8259,Customer_425,PROD330,12,07/11/2025,2026/01/22,Hold until payment confirmed
ORD1100484,CUST4170,Customer_151,PROD559,6,2025-11-06,11-16-2025,Inform customer once order is sent
ORD1100485,CUST1665,Customer_220,PROD385,18,03/11/2025,11-20-2025,Urgent delivery required
ORD1100486,CUST3536,Customer_21,PROD257,11,2025-11-05,2025/11/12,
ORD1100487,CUST5934,Customer_252,PROD908,19,05/11/2025,12-21-2025,Contact customer before shipping
ORD1100488,CUST4012,Customer_267,PROD169,17,02/11/2025,12-26-2025,Gift packaging requested
ORD1100489,CUST4495,Customer_340,PROD439,11,2025-11-03,2025/12/11,Hold until payment confirmed
ORD1100490,CUST1144,Customer_59,PROD784,12,2025-11-04,2025/12/05,
ORD1100491,CUST1653,Customer_350,PROD428,13,2025-11-07,11-22-2025,Hold until payment confirmed
ORD1100492,CUST9468,Customer_421,PROD888,12,05/11/2025,2026/01/10,Pay in 90 days
ORD1100493,CUST6248,Customer_264,PROD184,4,02/11/2025,2026/01/10,Contact customer before shipping
ORD1100494,CUST4492,Customer_443,PROD801,14,2025-11-07,2025/11/21,Contact customer before shipping
ORD1100495,CUST8130,Customer_332,PROD936,3,2025-11-06,02-02-2026,Gift packaging requested
ORD1100496,CUST2200,Customer_28,PROD282,9,2025-11-05,11-15-2025,Inform customer once order is sent
ORD1100497,CUST8391,Customer_323,PROD514,14,2025-11-03,2025/11/06,Pay in 90 days
ORD1100498,CUST2036,Customer_388,PROD863,19,01/11/2025,2026/01/30,
ORD1100499,CUST5748,Customer_403,PROD802,10,05/11/2025,2025/11/17,Gift packaging requested
ORD1100500,CUST1504,Customer_243,PROD260,18,2025-11-02,2025/11/20,
ORD1100501,CUST5832,Customer_492,PROD749,5,2025-11-03,2026/01/29,
ORD1100502,CUST7113,Customer_491,PROD111,18,07/11/2025,2026/01/18,Pay in 90 days
ORD1100503,CUST9800,Customer_281,PROD187,10,2025-11-02,12-17-2025,Contact customer before shipping
ORD1100504,CUST4014,Customer_114,PROD731,9,2025-11-02,2025/11/17,Hold until payment confirmed
ORD1100505,CUST9992,Customer_237,PROD760,18,01/11/2025,2025/12/09,Urgent delivery required
ORD1100506,CUST8982,Customer_488,PROD438,12,02/11/2025,01-27-2026,Pay in 90 days
ORD1100507,CUST4170,Customer_163,PROD597,15,2025-11-03,2026/01/21,Contact customer before shipping
ORD1100508,CUST6971,Customer_414,PROD423,14,2025-11-02,2025/11/03,Inform customer once order is sent
ORD1100509,CUST5533,Customer_431,PROD468,5,06/11/2025,12-19-2025,
ORD1100510,CUST6004,Customer_250,PROD664,4,2025-11-02,01-24-2026,Urgent delivery required
ORD1100511,CUST9824,Customer_101,PROD369,3,2025-11-06,2025/11/16,
ORD1100512,CUST7637,Customer_394,PROD704,7,01/11/2025,2026/01/11,Hold until payment confirmed
ORD1100513,CUST6993,Customer_201,PROD328,19,2025-11-06,12-14-2025,Hold until payment confirmed
ORD1100514,CUST9227,Customer_6,PROD778,8,07/11/2025,01-25-2026,Hold until payment confirmed
ORD1100515,CUST3395,Customer_377,PROD849,16,03/11/2025,11-09-2025,Gift packaging requested
ORD1100516,CUST4834,Customer_22,PROD784,7,2025-11-05,12-22-2025,Gift packaging requested
ORD1100517,CUST6309,Customer_53,PROD820,17,06/11/2025,2025/12/12,
ORD1100518,CUST3848,Customer_193,PROD769,13,2025-11-03,01-18-2026,Pay in 90 days
ORD1100519,CUST4651,Customer_265,PROD515,12,2025-11-07,12-22-2025,Gift packaging requested
ORD1100520,CUST3276,Customer_226,PROD269,8,01/11/2025,01-06-2026,Inform customer once order is sent
ORD1100521,CUST2938,Customer_339,PROD335,14,07/11/2025,12-20-2025,
