"  User:  Javier Ressogola    Last Refresh:  Saturday, November 1, 2025, 0:00:00",,,,,,,
OrderID,CustomerID,CustomerName,ProductID,Quantity,OrderDate,RequestedDeliveryDate,Comments
O172339,C0179,Customer 179,P0162,5,10-16-2025,25/10/2025,Inform customer once order is sent
O172340,C0538,Customer 538,P0293,11,08/10/2025,10-13-2025,
O172341,C0177,Customer 177,P0321,4,2025-10-18,2025-10-21,Pay in 90 days
O172342,C0309,Customer 309,P0024,20,10-10-2025,2025-10-13,Pay in 90 days
O172343,C0037,Customer 37,P0729,9,2025-10-20,10-24-2025,Pay in 90 days
O172344,C0562,Customer 562,P0076,9,2025-10-05,2025-10-14,
O172345,C0051,Customer 51,P0800,18,10-04-2025,10-07-2025,Inform customer once order is sent
O172346,C0414,Customer 414,P0236,20,10-23-2025,02/11/2025,
O172347,C0313,Customer 313,P0551,9,05/10/2025,2025-10-09,Inform customer once order is sent
O172348,C0336,Customer 336,P0637,14,10-05-2025,2025-10-06,Inform customer once order is sent
O172349,C0431,Customer 431,P0613,1,10-08-2025,17/10/2025,Pay in 90 days
O172350,C0811,Customer 811,P0229,18,2025-10-21,10-27-2025,Inform customer once order is sent
O172351,C0206,Customer 206,P0232,11,2025-10-25,10-30-2025,
O172352,C0766,Customer 766,P0516,20,19/10/2025,23/10/2025,Pay in 90 days
O172353,C0688,Customer 688,P0017,13,01/10/2025,10-11-2025,Inform customer once order is sent
O172354,C0884,Customer 884,P0134,16,2025-10-15,23/10/2025,
O172355,C0303,Customer 303,P0711,16,2025-10-21,25/10/2025,
O172356,C0831,Customer 831,P0729,16,2025-10-16,10-24-2025,Pay in 90 days
O172357,C0748,Customer 748,P0739,20,2025-10-24,10-26-2025,Pay in 90 days
O172358,C0712,Customer 712,P0408,16,26/10/2025,10-29-2025,
O172359,C0934,Customer 934,P0472,8,2025-10-20,10-27-2025,
O172360,C0470,Customer 470,P0049,9,2025-10-27,11-06-2025,Pay in 90 days
O172361,C0961,Customer 961,P0144,16,09/10/2025,12/10/2025,Pay in 90 days
O172362,C0563,Customer 563,P0329,4,2025-10-11,10-21-2025,Pay in 90 days
O172363,C0222,Customer 222,P0699,10,2025-10-14,10-21-2025,
O172364,C0367,Customer 367,P0590,17,09/10/2025,10-13-2025,Pay in 90 days
O172365,C0395,Customer 395,P0110,19,10-03-2025,10-11-2025,Inform customer once order is sent
O172366,C0159,Customer 159,P0649,15,2025-10-22,11-01-2025,Pay in 90 days
O172367,C0850,Customer 850,P0516,16,2025-10-02,2025-10-08,
O172368,C0579,Customer 579,P0826,20,10-22-2025,10-31-2025,Pay in 90 days
O172369,C0304,Customer 304,P0407,7,10-10-2025,17/10/2025,Pay in 90 days
O172370,C0919,Customer 919,P0766,19,10-19-2025,25/10/2025,
O172371,C0899,Customer 899,P0098,13,09/10/2025,10-17-2025,Pay in 90 days
O172372,C0906,Customer 906,P0842,5,2025-10-06,2025-10-16,
O172373,C0955,Customer 955,P0002,2,13/10/2025,10-14-2025,
O172374,C0949,Customer 949,P0193,19,2025-10-04,11/10/2025,Inform customer once order is sent
O172375,C0334,Customer 334,P0434,9,2025-10-24,2025-10-28,Inform customer once order is sent
O172376,C0564,Customer 564,P0355,15,10-12-2025,10-18-2025,
O172377,C0441,Customer 441,P0421,9,06/10/2025,10-16-2025,Pay in 90 days
O172378,C0595,Customer 595,P0192,11,10-03-2025,11/10/2025,Inform customer once order is sent
O172379,C0561,Customer 561,P0658,19,2025-10-28,2025-11-01,Inform customer once order is sent
O172380,C0478,Customer 478,P0093,1,01/10/2025,06/10/2025,Inform customer once order is sent
O172381,C0420,Customer 420,P0029,6,14/10/2025,17/10/2025,Pay in 90 days
O172382,C0649,Customer 649,P0445,17,2025-10-13,2025-10-21,
O172383,C0068,Customer 68,P0611,9,03/10/2025,04/10/2025,
O172384,C0175,Customer 175,P0760,16,2025-10-15,2025-10-20,Pay in 90 days
O172385,C0206,Customer 206,P0005,14,04/10/2025,10-13-2025,Inform customer once order is sent
O172386,C0510,Customer 510,P0690,10,2025-10-18,2025-10-28,Pay in 90 days
O172387,C0054,Customer 54,P0681,9,2025-10-06,15/10/2025,Pay in 90 days
O172388,C0953,Customer 953,P0881,20,2025-10-14,22/10/2025,Inform customer once order is sent
O172389,C0448,Customer 448,P0878,9,08/10/2025,10-18-2025,
O172390,C0202,Customer 202,P0539,5,10-02-2025,06/10/2025,Inform customer once order is sent
O172391,C0060,Customer 60,P0034,16,15/10/2025,2025-10-21,Inform customer once order is sent
O172392,C0236,Customer 236,P0581,17,2025-10-02,10-12-2025,
O172393,C0938,Customer 938,P0146,16,2025-10-14,2025-10-20,Inform customer once order is sent
O172394,C0266,Customer 266,P0287,15,10-22-2025,2025-10-29,Inform customer once order is sent
O172395,C0073,Customer 73,P0478,9,10-24-2025,2025-10-31,
O172396,C0862,Customer 862,P0506,2,2025-10-06,2025-10-09,Inform customer once order is sent
O172397,C0537,Customer 537,P0563,3,06/10/2025,2025-10-16,Inform customer once order is sent
O172398,C0921,Customer 921,P0535,10,2025-10-13,10-15-2025,Pay in 90 days
O172399,C0420,Customer 420,P0834,8,2025-10-12,10-19-2025,Pay in 90 days
O172400,C0356,Customer 356,P0817,17,11/10/2025,10-15-2025,Inform customer once order is sent
O172401,C0599,Customer 599,P0092,17,10-24-2025,10-30-2025,
O172402,C0648,Customer 648,P0357,9,2025-10-03,2025-10-12,
O172403,C0080,Customer 80,P0837,15,10-17-2025,2025-10-19,Inform customer once order is sent
O172404,C0013,Customer 13,P0203,12,2025-10-19,27/10/2025,
O172405,C0098,Customer 98,P0738,15,10-10-2025,2025-10-16,Pay in 90 days
O172406,C0522,Customer 522,P0539,10,2025-10-19,2025-10-22,Inform customer once order is sent
O172407,C0412,Customer 412,P0387,1,10-06-2025,2025-10-14,Pay in 90 days
O172408,C0207,Customer 207,P0044,17,2025-10-02,10-05-2025,Pay in 90 days
O172409,C0326,Customer 326,P0305,19,10-25-2025,10-29-2025,
O172410,C0171,Customer 171,P0155,6,2025-10-13,10-17-2025,Pay in 90 days
O172411,C0337,Customer 337,P0164,8,08/10/2025,10-16-2025,Inform customer once order is sent
O172412,C0098,Customer 98,P0132,20,2025-10-01,03/10/2025,
O172413,C0675,Customer 675,P0735,17,20/10/2025,10-28-2025,Inform customer once order is sent
O172414,C0793,Customer 793,P0852,13,10-06-2025,2025-10-10,
O172415,C0903,Customer 903,P0339,16,20/10/2025,28/10/2025,Inform customer once order is sent
O172416,C0637,Customer 637,P0364,17,28/10/2025,10-31-2025,Inform customer once order is sent
O172417,C0877,Customer 877,P0208,16,15/10/2025,21/10/2025,Inform customer once order is sent
O172418,C0579,Customer 579,P0428,8,2025-10-08,10-15-2025,Inform customer once order is sent
O172419,C0793,Customer 793,P0107,19,10-05-2025,09/10/2025,Pay in 90 days
O172420,C0792,Customer 792,P0338,11,10/10/2025,10-12-2025,Pay in 90 days
O172421,C0089,Customer 89,P0269,4,10-14-2025,2025-10-22,
O172422,C0578,Customer 578,P0197,10,03/10/2025,10-11-2025,
O172423,C0878,Customer 878,P0003,4,27/10/2025,06/11/2025,Pay in 90 days
O172424,C0172,Customer 172,P0429,6,2025-10-10,10-20-2025,Inform customer once order is sent
O172425,C0432,Customer 432,P0796,1,2025-10-01,06/10/2025,
O172426,C0904,Customer 904,P0838,12,03/10/2025,10-13-2025,Inform customer once order is sent
O172427,C0901,Customer 901,P0729,11,2025-10-24,10-25-2025,Pay in 90 days
O172428,C0001,Customer 1,P0477,5,2025-10-20,2025-10-22,
O172429,C0423,Customer 423,P0553,20,28/10/2025,2025-11-07,Inform customer once order is sent
O172430,C0774,Customer 774,P0442,19,19/10/2025,22/10/2025,Pay in 90 days
O172431,C0406,Customer 406,P0821,17,10-13-2025,2025-10-18,Pay in 90 days
O172432,C0078,Customer 78,P0872,20,10-01-2025,04/10/2025,Inform customer once order is sent
O172433,C0693,Customer 693,P0252,9,2025-10-13,23/10/2025,Inform customer once order is sent
O172434,C0420,Customer 420,P0633,5,2025-10-15,2025-10-25,Pay in 90 days
O172435,C0558,Customer 558,P0525,13,10/10/2025,10-17-2025,
O172436,C0293,Customer 293,P0402,20,10-02-2025,2025-10-07,Pay in 90 days
O172437,C0946,Customer 946,P0696,14,2025-10-05,07/10/2025,
O172438,C0413,Customer 413,P0402,4,2025-10-18,10-24-2025,Pay in 90 days
O172439,C0356,Customer 356,P0345,7,10-26-2025,10-27-2025,Inform customer once order is sent
O172440,C0962,Customer 962,P0686,8,01/10/2025,10-07-2025,Inform customer once order is sent
O172441,C0600,Customer 600,P0318,8,10-23-2025,27/10/2025,
O172442,C0099,Customer 99,P0482,17,21/10/2025,10-29-2025,
O172443,C0363,Customer 363,P0236,14,10-21-2025,22/10/2025,
O172444,C0217,Customer 217,P0717,7,10-15-2025,10-25-2025,Inform customer once order is sent
O172445,C0532,Customer 532,P0136,6,2025-10-16,2025-10-17,
O172446,C0076,Customer 76,P0335,20,10-16-2025,2025-10-21,Inform customer once order is sent
O172447,C0001,Customer 1,P0344,7,2025-10-09,18/10/2025,
O172448,C0020,Customer 20,P0729,4,21/10/2025,10-22-2025,
O172449,C0155,Customer 155,P0483,18,01/10/2025,04/10/2025,Inform customer once order is sent
O172450,C0852,Customer 852,P0374,1,10/10/2025,2025-10-13,Pay in 90 days
O172451,C0763,Customer 763,P0116,11,10-02-2025,09/10/2025,Pay in 90 days
O172452,C0211,Customer 211,P0500,8,01/10/2025,2025-10-02,Pay in 90 days
O172453,C0956,Customer 956,P0860,15,24/10/2025,2025-10-29,Inform customer once order is sent
O172454,C0865,Customer 865,P0102,16,10-18-2025,10-25-2025,Inform customer once order is sent
O172455,C0819,Customer 819,P0667,19,2025-10-19,2025-10-29,
O172456,C0994,Customer 994,P0447,2,2025-10-08,10-17-2025,Pay in 90 days
O172457,C0850,Customer 850,P0650,12,10-18-2025,22/10/2025,Inform customer once order is sent
O172458,C0787,Customer 787,P0367,17,2025-10-26,28/10/2025,Inform customer once order is sent
O172459,C0965,Customer 965,P0657,6,10-11-2025,16/10/2025,Inform customer once order is sent
O172460,C0258,Customer 258,P0371,9,10-04-2025,10-12-2025,Pay in 90 days
O172461,C0705,Customer 705,P0559,7,20/10/2025,2025-10-30,
O172462,C0599,Customer 599,P0825,13,22/10/2025,10-23-2025,
O172463,C0918,Customer 918,P0009,3,22/10/2025,01/11/2025,
O172464,C0047,Customer 47,P0586,16,10-28-2025,01/11/2025,
O172465,C0204,Customer 204,P0236,19,2025-10-14,10-24-2025,Pay in 90 days
O172466,C0711,Customer 711,P0059,17,10-11-2025,13/10/2025,Pay in 90 days
O172467,C0629,Customer 629,P0166,2,06/10/2025,10-16-2025,
O172468,C0934,Customer 934,P0847,12,24/10/2025,29/10/2025,
O172469,C0528,Customer 528,P0127,9,2025-10-26,11-03-2025,Inform customer once order is sent
O172470,C0357,Customer 357,P0388,19,10-20-2025,26/10/2025,Inform customer once order is sent
O172471,C0598,Customer 598,P0830,7,26/10/2025,11-01-2025,Pay in 90 days
O172472,C0316,Customer 316,P0101,20,19/10/2025,21/10/2025,Inform customer once order is sent
O172473,C0358,Customer 358,P0107,18,10/10/2025,10-15-2025,Pay in 90 days
O172474,C0413,Customer 413,P0270,17,10-17-2025,2025-10-19,Inform customer once order is sent
O172475,C0723,Customer 723,P0136,1,16/10/2025,10-26-2025,Pay in 90 days
O172476,C0434,Customer 434,P0125,14,2025-10-07,10-17-2025,Inform customer once order is sent
O172477,C0067,Customer 67,P0538,6,10-17-2025,25/10/2025,
O172478,C0466,Customer 466,P0120,7,26/10/2025,11-02-2025,Pay in 90 days
O172479,C0422,Customer 422,P0553,8,10-02-2025,10-11-2025,Inform customer once order is sent
O172480,C0319,Customer 319,P0344,2,10-14-2025,16/10/2025,Inform customer once order is sent
O172481,C0378,Customer 378,P0480,7,2025-10-21,10-22-2025,Inform customer once order is sent
O172482,C0055,Customer 55,P0260,2,10-08-2025,10-16-2025,Inform customer once order is sent
O172483,C0112,Customer 112,P0072,20,10-11-2025,12/10/2025,Pay in 90 days
O172484,C0327,Customer 327,P0805,9,26/10/2025,03/11/2025,
O172485,C0300,Customer 300,P0069,2,2025-10-27,11-05-2025,Inform customer once order is sent
O172486,C0661,Customer 661,P0431,4,10-24-2025,11-03-2025,
O172487,C0062,Customer 62,P0835,20,10-20-2025,25/10/2025,
O172488,C0553,Customer 553,P0165,6,10-18-2025,10-21-2025,Inform customer once order is sent
O172489,C0795,Customer 795,P0801,9,10-03-2025,07/10/2025,Pay in 90 days
O172490,C0729,Customer 729,P0148,16,19/10/2025,2025-10-20,Pay in 90 days
O172491,C0054,Customer 54,P0362,16,19/10/2025,26/10/2025,Pay in 90 days
O172492,C0978,Customer 978,P0865,8,14/10/2025,10-19-2025,Pay in 90 days
O172493,C0114,Customer 114,P0411,4,10-16-2025,10-26-2025,
O172494,C0683,Customer 683,P0254,6,10-21-2025,2025-10-26,Pay in 90 days
O172495,C0734,Customer 734,P0869,16,06/10/2025,11/10/2025,
O172496,C0607,Customer 607,P0518,16,10-11-2025,10-12-2025,
O172497,C0662,Customer 662,P0746,4,22/10/2025,10-24-2025,Inform customer once order is sent
O172498,C0050,Customer 50,P0017,1,10-11-2025,21/10/2025,
O172499,C0603,Customer 603,P0492,17,27/10/2025,2025-10-31,Pay in 90 days
O172500,C0020,Customer 20,P0566,11,10-28-2025,10-30-2025,Inform customer once order is sent
O172501,C0694,Customer 694,P0359,14,2025-10-09,13/10/2025,Inform customer once order is sent
O172502,C0176,Customer 176,P0722,13,10-05-2025,2025-10-09,
O172503,C0195,Customer 195,P0594,18,2025-10-27,2025-11-05,Pay in 90 days
O172504,C0712,Customer 712,P0084,15,10-20-2025,2025-10-21,
O172505,C0898,Customer 898,P0559,3,05/10/2025,2025-10-09,Inform customer once order is sent
O172506,C0877,Customer 877,P0362,7,05/10/2025,10-09-2025,Pay in 90 days
O172507,C0722,Customer 722,P0734,9,10-17-2025,10-20-2025,
O172508,C0928,Customer 928,P0723,16,10-26-2025,2025-10-27,
O172509,C0603,Customer 603,P0331,19,10-12-2025,10-21-2025,Inform customer once order is sent
O172510,C0387,Customer 387,P0810,17,2025-10-20,10-30-2025,Pay in 90 days
O172511,C0493,Customer 493,P0408,15,2025-10-16,23/10/2025,Pay in 90 days
O172512,C0061,Customer 61,P0489,10,10-05-2025,13/10/2025,
O172513,C0283,Customer 283,P0794,12,10-28-2025,05/11/2025,
O172514,C0011,Customer 11,P0304,20,2025-10-02,07/10/2025,Inform customer once order is sent
O172515,C0637,Customer 637,P0469,9,10-12-2025,21/10/2025,Pay in 90 days
O172516,C0151,Customer 151,P0347,20,10-18-2025,27/10/2025,Inform customer once order is sent
O172517,C0609,Customer 609,P0313,15,10-06-2025,12/10/2025,Pay in 90 days
O172518,C0769,Customer 769,P0419,15,10-03-2025,10-13-2025,Inform customer once order is sent
O172519,C0298,Customer 298,P0153,2,2025-10-03,10-13-2025,Inform customer once order is sent
O172520,C0145,Customer 145,P0302,4,10-07-2025,10-09-2025,Inform customer once order is sent
O172521,C0992,Customer 992,P0190,1,13/10/2025,16/10/2025,Inform customer once order is sent
O172522,C0456,Customer 456,P0059,3,25/10/2025,02/11/2025,
O172523,C0598,Customer 598,P0660,10,13/10/2025,21/10/2025,
O172524,C0853,Customer 853,P0890,20,10-24-2025,10-25-2025,Pay in 90 days
O172525,C0369,Customer 369,P0751,10,08/10/2025,2025-10-17,Pay in 90 days
O172526,C0819,Customer 819,P0308,20,10-13-2025,22/10/2025,Pay in 90 days
O172527,C0854,Customer 854,P0126,19,2025-10-25,11-02-2025,Pay in 90 days
O172528,C0439,Customer 439,P0559,17,10-07-2025,2025-10-12,
O172529,C0054,Customer 54,P0757,8,17/10/2025,10-21-2025,Pay in 90 days
O172530,C0616,Customer 616,P0433,20,10-03-2025,10-06-2025,Pay in 90 days
O172531,C0571,Customer 571,P0225,13,2025-10-12,2025-10-17,Inform customer once order is sent
O172532,C0054,Customer 54,P0213,18,10-15-2025,2025-10-22,Pay in 90 days
O172533,C0753,Customer 753,P0254,10,10-17-2025,18/10/2025,Pay in 90 days
O172534,C0751,Customer 751,P0188,16,2025-10-08,09/10/2025,Inform customer once order is sent
O172535,C0238,Customer 238,P0394,16,2025-10-07,09/10/2025,Pay in 90 days
O172536,C0680,Customer 680,P0517,1,10-04-2025,2025-10-10,Pay in 90 days
O172537,C0576,Customer 576,P0888,15,2025-10-26,27/10/2025,Pay in 90 days
O172538,C0805,Customer 805,P0547,17,16/10/2025,2025-10-20,Pay in 90 days
O172539,C0385,Customer 385,P0534,8,10-10-2025,17/10/2025,
O172540,C0245,Customer 245,P0343,14,2025-10-13,19/10/2025,Pay in 90 days
O172541,C0535,Customer 535,P0139,13,21/10/2025,27/10/2025,
O172542,C0379,Customer 379,P0044,9,10-25-2025,27/10/2025,
O172543,C0198,Customer 198,P0280,5,2025-10-26,29/10/2025,
O172544,C0355,Customer 355,P0857,9,10-22-2025,27/10/2025,
O172545,C0988,Customer 988,P0249,11,2025-10-06,13/10/2025,
O172546,C0769,Customer 769,P0382,18,2025-10-16,10-18-2025,Pay in 90 days
O172547,C0345,Customer 345,P0277,7,2025-10-05,2025-10-15,
O172548,C0880,Customer 880,P0610,3,15/10/2025,2025-10-16,Pay in 90 days
O172549,C0025,Customer 25,P0780,17,2025-10-17,22/10/2025,
O172550,C0781,Customer 781,P0867,2,10-16-2025,10-19-2025,
O172551,C0778,Customer 778,P0895,12,10-19-2025,10-28-2025,Pay in 90 days
O172552,C0227,Customer 227,P0465,15,14/10/2025,10-23-2025,
O172553,C0250,Customer 250,P0083,13,10-16-2025,2025-10-24,
O172554,C0500,Customer 500,P0613,6,2025-10-22,30/10/2025,
O172555,C0536,Customer 536,P0532,17,10-05-2025,07/10/2025,Inform customer once order is sent
O172556,C0002,Customer 2,P0879,19,15/10/2025,2025-10-17,
O172557,C0448,Customer 448,P0515,13,10-14-2025,2025-10-17,Inform customer once order is sent
O172558,C0024,Customer 24,P0680,14,05/10/2025,11/10/2025,
O172559,C0132,Customer 132,P0819,16,21/10/2025,2025-10-30,Pay in 90 days
O172560,C0237,Customer 237,P0495,4,12/10/2025,2025-10-13,
O172561,C0102,Customer 102,P0464,13,18/10/2025,2025-10-27,
O172562,C0305,Customer 305,P0730,7,10-04-2025,14/10/2025,Inform customer once order is sent
O172563,C0227,Customer 227,P0129,18,2025-10-18,2025-10-27,Pay in 90 days
O172564,C0499,Customer 499,P0397,20,10-19-2025,2025-10-24,Pay in 90 days
O172565,C0108,Customer 108,P0794,15,14/10/2025,2025-10-18,Inform customer once order is sent
O172566,C0054,Customer 54,P0532,3,10-04-2025,10-13-2025,
O172567,C0162,Customer 162,P0528,17,2025-10-12,2025-10-18,Inform customer once order is sent
O172568,C0225,Customer 225,P0159,3,2025-10-24,31/10/2025,
O172569,C0178,Customer 178,P0225,16,18/10/2025,22/10/2025,Pay in 90 days
O172570,C0104,Customer 104,P0509,3,2025-10-16,10-19-2025,Inform customer once order is sent
O172571,C0577,Customer 577,P0719,8,19/10/2025,2025-10-22,Pay in 90 days
O172572,C0497,Customer 497,P0113,10,2025-10-24,29/10/2025,
O172573,C0997,Customer 997,P0678,9,20/10/2025,10-25-2025,
O172574,C0645,Customer 645,P0588,8,06/10/2025,2025-10-10,Pay in 90 days
O172575,C0880,Customer 880,P0775,19,10-03-2025,10-08-2025,
O172576,C0771,Customer 771,P0896,7,06/10/2025,2025-10-15,Pay in 90 days
O172577,C0950,Customer 950,P0629,15,2025-10-14,10-17-2025,
O172578,C0620,Customer 620,P0027,10,27/10/2025,10-29-2025,Pay in 90 days
O172579,C0241,Customer 241,P0389,12,2025-10-25,02/11/2025,Inform customer once order is sent
O172580,C0826,Customer 826,P0390,12,2025-10-27,2025-10-29,Inform customer once order is sent
O172581,C0878,Customer 878,P0010,2,10-19-2025,22/10/2025,Pay in 90 days
O172582,C0538,Customer 538,P0144,16,23/10/2025,24/10/2025,Pay in 90 days
O172583,C0026,Customer 26,P0426,12,10-21-2025,25/10/2025,Inform customer once order is sent
O172584,C0064,Customer 64,P0430,5,2025-10-05,08/10/2025,Pay in 90 days
O172585,C0485,Customer 485,P0535,1,08/10/2025,2025-10-12,Inform customer once order is sent
O172586,C0711,Customer 711,P0319,18,10-25-2025,10-29-2025,
O172587,C0702,Customer 702,P0494,8,23/10/2025,25/10/2025,Pay in 90 days
O172588,C0272,Customer 272,P0517,17,2025-10-10,2025-10-13,
O172589,C0381,Customer 381,P0707,10,2025-10-16,2025-10-22,Inform customer once order is sent
O172590,C0301,Customer 301,P0730,8,10-10-2025,2025-10-12,Inform customer once order is sent
O172591,C0516,Customer 516,P0811,18,2025-10-01,05/10/2025,Pay in 90 days
O172592,C0899,Customer 899,P0467,19,2025-10-15,10-25-2025,Pay in 90 days
O172593,C0967,Customer 967,P0823,14,10-24-2025,2025-10-29,
O172594,C0944,Customer 944,P0471,1,10-05-2025,10-15-2025,
O172595,C0944,Customer 944,P0667,13,10/10/2025,10-20-2025,Pay in 90 days
O172596,C0302,Customer 302,P0044,16,21/10/2025,10-22-2025,Inform customer once order is sent
O172597,C0731,Customer 731,P0869,4,2025-10-19,10-22-2025,Pay in 90 days
O172598,C0185,Customer 185,P0540,16,10-11-2025,16/10/2025,Pay in 90 days
O172599,C0933,Customer 933,P0694,13,10-06-2025,15/10/2025,Inform customer once order is sent
O172600,C0182,Customer 182,P0852,19,10-12-2025,19/10/2025,
